1401160848526225423 1401160848526225423 2021-06-05-12:55:53 56 22
1401160822454370307 1401160822454370307 2021-06-05-12:55:47 5 20
1401160789420134406 1401160789420134406 2021-06-05-12:55:39 45 19
1401160751524495364 1401160751524495364 2021-06-05-12:55:30 1 22
1401160729336688643 1401160729336688643 2021-06-05-12:55:24 7 8
1401160679457968131 1401160679457968131 2021-06-05-12:55:12 0 26
1401160675200745473 1401160675200745473 2021-06-05-12:55:11 336 21
1401160637082972166 1401160637082972166 2021-06-05-12:55:02 7 8
1401160586629689346 1401160586629689346 2021-06-05-12:54:50 330 23
1401160539699621890 1401160539699621890 2021-06-05-12:54:39 0 40
1401160510536663042 1401160510536663042 2021-06-05-12:54:32 98 20
1401160481516273673 1401160481516273673 2021-06-05-12:54:25 0 16
1401160457273200643 1401160457273200643 2021-06-05-12:54:19 4 12
1401160440156151811 1401160440156151811 2021-06-05-12:54:15 0 51
1401160407369269250 1401160407369269250 2021-06-05-12:54:08 4 9
1401160329565028355 1401160329565028355 2021-06-05-12:53:49 117 18
1401160274053324804 1401160274053324804 2021-06-05-12:53:36 11 19
1401160230021500931 1401160230021500931 2021-06-05-12:53:25 0 8
1401160217589698561 1401160217589698561 2021-06-05-12:53:22 23 21
1401160206520827904 1401160206520827904 2021-06-05-12:53:20 28 14
1401160199717765126 1401160199717765126 2021-06-05-12:53:18 0 27
1401160193564622855 1401160193564622855 2021-06-05-12:53:17 0 32
1401160183368269825 1401160183368269825 2021-06-05-12:53:14 52 17
1401160180860063749 1401160180860063749 2021-06-05-12:53:14 0 28
1401160177936633861 1401160177936633861 2021-06-05-12:53:13 98 20
1401160137998471170 1401160137998471170 2021-06-05-12:53:03 71 12
1401160073297203202 1401160073297203202 2021-06-05-12:52:48 12 23
1401160045384060933 1401160045384060933 2021-06-05-12:52:41 7 6
1401160020205707267 1401160020205707267 2021-06-05-12:52:35 1 11
1401159950064308227 1401159950064308227 2021-06-05-12:52:19 0 45
1401159949569474564 1401159949569474564 2021-06-05-12:52:18 4 9
1401159931961692162 1401159931961692162 2021-06-05-12:52:14 317 19
1401159866257969154 1401159866257969154 2021-06-05-12:51:59 0 7
1401159830904229891 1401159830904229891 2021-06-05-12:51:50 0 45
1401159781759528961 1401159781759528961 2021-06-05-12:51:38 237 17
1401159769419915265 1401159769419915265 2021-06-05-12:51:35 0 47
1401159648128946183 1401159648128946183 2021-06-05-12:51:07 0 21
1401159624028573696 1401159624028573696 2021-06-05-12:51:01 0 40
1401159561881526276 1401159561881526276 2021-06-05-12:50:46 52 17
1401159539672719362 1401159539672719362 2021-06-05-12:50:41 0 25
1401159506210471939 1401159506210471939 2021-06-05-12:50:33 18 17
1401159502595080193 1401159502595080193 2021-06-05-12:50:32 0 37
1401159451067957250 1401159451067957250 2021-06-05-12:50:20 4 23
1401159449650335745 1401159449650335745 2021-06-05-12:50:19 0 19
1401159422240563205 1401159422240563205 2021-06-05-12:50:13 2 13
1401159379588730881 1401159379588730881 2021-06-05-12:50:03 0 37
1401159375658491905 1401159375658491905 2021-06-05-12:50:02 98 20
1401159367710347271 1401159367710347271 2021-06-05-12:50:00 3 14
1401159367018303491 1401159367018303491 2021-06-05-12:50:00 0 26
1401159338966884354 1401159338966884354 2021-06-05-12:49:53 0 19
1401159138017566726 1401159138017566726 2021-06-05-12:49:05 68 20
1401159095433023492 1401159095433023492 2021-06-05-12:48:55 3 17
1401159082728361985 1401159082728361985 2021-06-05-12:48:52 9 21
1401159079557533699 1401159079557533699 2021-06-05-12:48:51 1 21
1401159065116590083 1401159065116590083 2021-06-05-12:48:48 39 21
1401159056627208197 1401159056627208197 2021-06-05-12:48:46 254 22
1401159036226179072 1401159036226179072 2021-06-05-12:48:41 4 9
1401159016076791812 1401159016076791812 2021-06-05-12:48:36 1 43
1401159006564065286 1401159006564065286 2021-06-05-12:48:34 98 20
1401158998666121217 1401158998666121217 2021-06-05-12:48:32 0 26
1401158947738996736 1401158947738996736 2021-06-05-12:48:20 0 39
1401158894844526603 1401158894844526603 2021-06-05-12:48:07 0 11
1401158881733120000 1401158881733120000 2021-06-05-12:48:04 52 17
1401158844265504770 1401158844265504770 2021-06-05-12:47:55 0 46
1401158773885083651 1401158773885083651 2021-06-05-12:47:38 0 13
1401158750837391371 1401158750837391371 2021-06-05-12:47:33 32 20
1401158746433363968 1401158746433363968 2021-06-05-12:47:32 0 23
1401158721783439360 1401158721783439360 2021-06-05-12:47:26 3 10
1401158717060616204 1401158717060616204 2021-06-05-12:47:25 440 18
1401158703798161417 1401158703798161417 2021-06-05-12:47:21 0 29
1401158699964682254 1401158699964682254 2021-06-05-12:47:20 6 21
1401158682663137283 1401158682663137283 2021-06-05-12:47:16 0 23
1401158595891322881 1401158595891322881 2021-06-05-12:46:56 0 11
1401158510109396993 1401158510109396993 2021-06-05-12:46:35 0 48
1401158327791403009 1401158327791403009 2021-06-05-12:45:52 0 33
1401158280588767233 1401158280588767233 2021-06-05-12:45:41 7 20
1401158264742612996 1401158264742612996 2021-06-05-12:45:37 1 17
1401158240285736960 1401158240285736960 2021-06-05-12:45:31 117 18
1401158233071443973 1401158233071443973 2021-06-05-12:45:29 71 12
1401158218882093063 1401158218882093063 2021-06-05-12:45:26 10 23
1401158145091702786 1401158145091702786 2021-06-05-12:45:08 0 22
1401158072702275586 1401158072702275586 2021-06-05-12:44:51 279 22
1401158053991534597 1401158053991534597 2021-06-05-12:44:46 422 18
1401158028431433739 1401158028431433739 2021-06-05-12:44:40 12 23
1401158023507234824 1401158023507234824 2021-06-05-12:44:39 71 12
1401158001390764037 1401158001390764037 2021-06-05-12:44:34 375 20
1401157976258404354 1401157976258404354 2021-06-05-12:44:28 330 23
1401157965567217666 1401157965567217666 2021-06-05-12:44:25 85 10
1401157949700165635 1401157949700165635 2021-06-05-12:44:22 260 18
1401157932738387973 1401157932738387973 2021-06-05-12:44:18 0 28
1401157903709622272 1401157903709622272 2021-06-05-12:44:11 0 54
1401157899720724482 1401157899720724482 2021-06-05-12:44:10 317 19
1401157882960297987 1401157882960297987 2021-06-05-12:44:06 237 17
1401157880422834184 1401157880422834184 2021-06-05-12:44:05 53 18
1401157866753507338 1401157866753507338 2021-06-05-12:44:02 180 22
1401157846692032517 1401157846692032517 2021-06-05-12:43:57 0 27
1401157832188235783 1401157832188235783 2021-06-05-12:43:54 130 18
1401157825016041474 1401157825016041474 2021-06-05-12:43:52 85 10
1401157775980367880 1401157775980367880 2021-06-05-12:43:40 336 21
1401157712235405312 1401157712235405312 2021-06-05-12:43:25 0 35
1401157686989930497 1401157686989930497 2021-06-05-12:43:19 4 2
1401157648159019009 1401157648159019009 2021-06-05-12:43:10 24 17
1401157645067771907 1401157645067771907 2021-06-05-12:43:09 0 47
1401157587953913856 1401157587953913856 2021-06-05-12:42:55 0 47
1401157522531176450 1401157522531176450 2021-06-05-12:42:40 23 21
1401157512716599297 1401157512716599297 2021-06-05-12:42:37 0 11
1401157502675390466 1401157502675390466 2021-06-05-12:42:35 30 4
1401157472266637320 1401157472266637320 2021-06-05-12:42:28 0 30
1401157318092509187 1401157318092509187 2021-06-05-12:41:51 1399 9
1401157260144001027 1401157260144001027 2021-06-05-12:41:37 52 17
1401157259225440258 1401157259225440258 2021-06-05-12:41:37 8 20
1401157214019141640 1401157214019141640 2021-06-05-12:41:26 92 19
1401157118691053571 1401157118691053571 2021-06-05-12:41:03 94 20
1401157112223481859 1401157112223481859 2021-06-05-12:41:02 11 19
1401157096981336066 1401157096981336066 2021-06-05-12:40:58 317 19
1401157072608169988 1401157072608169988 2021-06-05-12:40:53 1 30
1401157000172613634 1401157000172613634 2021-06-05-12:40:35 0 17
1401156987979771904 1401156987979771904 2021-06-05-12:40:32 23 21
1401156861894676483 1401156861894676483 2021-06-05-12:40:02 1 20
1401156798535671809 1401156798535671809 2021-06-05-12:39:47 22 21
1401156784883179521 1401156784883179521 2021-06-05-12:39:44 1 23
1401156743758069762 1401156743758069762 2021-06-05-12:39:34 1 42
1401156723260461057 1401156723260461057 2021-06-05-12:39:29 98 20
1401156711415750657 1401156711415750657 2021-06-05-12:39:26 3 22
1401156698392387589 1401156698392387589 2021-06-05-12:39:23 22 21
1401156695145996288 1401156695145996288 2021-06-05-12:39:23 15 11
1401156682797957122 1401156682797957122 2021-06-05-12:39:20 1 18
1401156670559039493 1401156670559039493 2021-06-05-12:39:17 5 20
1401156657518948355 1401156657518948355 2021-06-05-12:39:14 4 9
1401156631233286145 1401156631233286145 2021-06-05-12:39:07 12 23
1401156613738749952 1401156613738749952 2021-06-05-12:39:03 0 1
1401156576334041096 1401156576334041096 2021-06-05-12:38:54 22 21
1401156551826722816 1401156551826722816 2021-06-05-12:38:48 0 27
1401156538983718917 1401156538983718917 2021-06-05-12:38:45 16 15
1401156500446384132 1401156500446384132 2021-06-05-12:38:36 0 36
1401156498487713797 1401156498487713797 2021-06-05-12:38:36 23 21
1401156319369904131 1401156319369904131 2021-06-05-12:37:53 0 1
1401156314559045632 1401156314559045632 2021-06-05-12:37:52 30 4
1401156309869793285 1401156309869793285 2021-06-05-12:37:51 117 18
1401156295584014341 1401156295584014341 2021-06-05-12:37:47 1280 22
1401156292711010304 1401156292711010304 2021-06-05-12:37:47 94 20
1401156287111565314 1401156287111565314 2021-06-05-12:37:45 1399 9
1401156272230174722 1401156272230174722 2021-06-05-12:37:42 8 42
1401156223186182144 1401156223186182144 2021-06-05-12:37:30 0 34
1401156212708761600 1401156212708761600 2021-06-05-12:37:27 0 13
1401156146950443009 1401156146950443009 2021-06-05-12:37:12 0 36
1401156094219718661 1401156094219718661 2021-06-05-12:36:59 0 15
1401156081901002752 1401156081901002752 2021-06-05-12:36:56 0 10
1401155997641678849 1401155997641678849 2021-06-05-12:36:36 4 17
1401155935888809988 1401155935888809988 2021-06-05-12:36:21 7 15
1401155924484628483 1401155924484628483 2021-06-05-12:36:19 71 12
1401155915164835841 1401155915164835841 2021-06-05-12:36:17 0 44
1401155830620332032 1401155830620332032 2021-06-05-12:35:56 23 21
1401155811045515271 1401155811045515271 2021-06-05-12:35:52 0 10
1401155804590379018 1401155804590379018 2021-06-05-12:35:50 1 9
1401155783941832704 1401155783941832704 2021-06-05-12:35:45 4 11
1401155750081277960 1401155750081277960 2021-06-05-12:35:37 1 11
1401155739436077059 1401155739436077059 2021-06-05-12:35:35 0 49
1401155660306386947 1401155660306386947 2021-06-05-12:35:16 3 17
1401155659396222978 1401155659396222978 2021-06-05-12:35:16 23 21
1401155609840414720 1401155609840414720 2021-06-05-12:35:04 4 23
1401155588931850246 1401155588931850246 2021-06-05-12:34:59 0 45
1401155575447277568 1401155575447277568 2021-06-05-12:34:56 5 18
1401155525451173892 1401155525451173892 2021-06-05-12:34:44 440 18
1401155491712143364 1401155491712143364 2021-06-05-12:34:36 2 17
1401155456702238727 1401155456702238727 2021-06-05-12:34:27 16 15
1401155392214814723 1401155392214814723 2021-06-05-12:34:12 11 18
1401155388192481281 1401155388192481281 2021-06-05-12:34:11 3 19
1401155365585227776 1401155365585227776 2021-06-05-12:34:06 1 10
1401155362917699587 1401155362917699587 2021-06-05-12:34:05 317 19
1401155358605840384 1401155358605840384 2021-06-05-12:34:04 2 21
1401155351857221633 1401155351857221633 2021-06-05-12:34:02 0 3
1401155329317117957 1401155329317117957 2021-06-05-12:33:57 1 18
1401155317443010560 1401155317443010560 2021-06-05-12:33:54 98 20
1401155313093464066 1401155313093464066 2021-06-05-12:33:53 1 10
1401155311411552261 1401155311411552261 2021-06-05-12:33:53 23 18
1401155281988554752 1401155281988554752 2021-06-05-12:33:46 31 20
1401155281409675266 1401155281409675266 2021-06-05-12:33:45 0 40
1401155229027078146 1401155229027078146 2021-06-05-12:33:33 440 18
1401155182289997825 1401155182289997825 2021-06-05-12:33:22 0 40
1401155179555213314 1401155179555213314 2021-06-05-12:33:21 0 17
1401155100043788290 1401155100043788290 2021-06-05-12:33:02 52 17
1401155094729662466 1401155094729662466 2021-06-05-12:33:01 0 16
1401155056414642179 1401155056414642179 2021-06-05-12:32:52 2 12
1401155053138948098 1401155053138948098 2021-06-05-12:32:51 155 20
1401155001624535045 1401155001624535045 2021-06-05-12:32:39 52 17
1401154985073823746 1401154985073823746 2021-06-05-12:32:35 0 50
1401154964177756161 1401154964177756161 2021-06-05-12:32:30 94 20
1401154927876096002 1401154927876096002 2021-06-05-12:32:21 0 51
1401154691199819778 1401154691199819778 2021-06-05-12:31:25 16 19
1401154627513597952 1401154627513597952 2021-06-05-12:31:10 440 18
1401154604545544198 1401154604545544198 2021-06-05-12:31:04 0 49
1401154604419715073 1401154604419715073 2021-06-05-12:31:04 30 4
1401154581191696384 1401154581191696384 2021-06-05-12:30:59 0 53
1401154579274813440 1401154579274813440 2021-06-05-12:30:58 0 44
1401154565693743113 1401154565693743113 2021-06-05-12:30:55 3 17
1401154546940923915 1401154546940923915 2021-06-05-12:30:50 0 8
1401154541853216768 1401154541853216768 2021-06-05-12:30:49 0 41
1401154518415446020 1401154518415446020 2021-06-05-12:30:44 45 19
1401154498500964352 1401154498500964352 2021-06-05-12:30:39 2 16
1401154495955021829 1401154495955021829 2021-06-05-12:30:38 1 22
1401154487784443907 1401154487784443907 2021-06-05-12:30:36 98 20
1401154453592428545 1401154453592428545 2021-06-05-12:30:28 440 18
1401154447376490500 1401154447376490500 2021-06-05-12:30:27 52 17
1401154447305236480 1401154447305236480 2021-06-05-12:30:27 1 20
1401154419891347457 1401154419891347457 2021-06-05-12:30:20 0 5
1401154397002944514 1401154397002944514 2021-06-05-12:30:15 163 16
1401154378938081284 1401154378938081284 2021-06-05-12:30:10 7 18
1401154340681883652 1401154340681883652 2021-06-05-12:30:01 1 19
1401154309186801669 1401154309186801669 2021-06-05-12:29:54 1 36
1401154304766001160 1401154304766001160 2021-06-05-12:29:53 12 20
1401154296360718340 1401154296360718340 2021-06-05-12:29:51 9 21
1401154276840386562 1401154276840386562 2021-06-05-12:29:46 1 49
1401154263829655553 1401154263829655553 2021-06-05-12:29:43 3 20
1401154258658025474 1401154258658025474 2021-06-05-12:29:42 1 19
1401154199220592640 1401154199220592640 2021-06-05-12:29:27 6 19
1401154173152940033 1401154173152940033 2021-06-05-12:29:21 440 18
1401154088289685506 1401154088289685506 2021-06-05-12:29:01 199 14
1401154077350940679 1401154077350940679 2021-06-05-12:28:58 30 4
1401154044236861442 1401154044236861442 2021-06-05-12:28:50 52 17
1401154033243598852 1401154033243598852 2021-06-05-12:28:48 2 17
1401153949605019650 1401153949605019650 2021-06-05-12:28:28 0 8
1401153841169580034 1401153841169580034 2021-06-05-12:28:02 336 21
1401153821548728323 1401153821548728323 2021-06-05-12:27:57 0 56
1401153790779314176 1401153790779314176 2021-06-05-12:27:50 163 16
1401153730981109764 1401153730981109764 2021-06-05-12:27:36 440 18
1401153726887469060 1401153726887469060 2021-06-05-12:27:35 0 13
1401153687339339777 1401153687339339777 2021-06-05-12:27:25 1293 19
1401153681811202050 1401153681811202050 2021-06-05-12:27:24 23 20
1401153566761533445 1401153566761533445 2021-06-05-12:26:57 18 21
1401153535077765120 1401153535077765120 2021-06-05-12:26:49 163 16
1401153528152956930 1401153528152956930 2021-06-05-12:26:47 1399 9
1401153511165894659 1401153511165894659 2021-06-05-12:26:43 163 16
1401153447001477124 1401153447001477124 2021-06-05-12:26:28 8 17
1401153358765953034 1401153358765953034 2021-06-05-12:26:07 45 16
1401153355964207104 1401153355964207104 2021-06-05-12:26:06 85 10
1401153241124016136 1401153241124016136 2021-06-05-12:25:39 22 21
1401153200116404225 1401153200116404225 2021-06-05-12:25:29 117 18
1401153180117970944 1401153180117970944 2021-06-05-12:25:24 1399 9
1401153177576251394 1401153177576251394 2021-06-05-12:25:24 4 15
1401153168726282240 1401153168726282240 2021-06-05-12:25:22 71 19
1401153120978223104 1401153120978223104 2021-06-05-12:25:10 5 23
1401153074878636039 1401153074878636039 2021-06-05-12:24:59 0 26
1401153054787899395 1401153054787899395 2021-06-05-12:24:55 317 19
1401153047150145538 1401153047150145538 2021-06-05-12:24:53 0 5
1401153001641947136 1401153001641947136 2021-06-05-12:24:42 317 19
1401152965717733379 1401152965717733379 2021-06-05-12:24:33 1 18
1401152896075538432 1401152896075538432 2021-06-05-12:24:17 30 4
1401152878589448195 1401152878589448195 2021-06-05-12:24:13 0 45
1401152874990743557 1401152874990743557 2021-06-05-12:24:12 317 19
1401152849539706884 1401152849539706884 2021-06-05-12:24:06 4 14
1401152819131039750 1401152819131039750 2021-06-05-12:23:58 23 20
1401152806875185157 1401152806875185157 2021-06-05-12:23:55 159 24
1401152754387664900 1401152754387664900 2021-06-05-12:23:43 0 5
1401152737568567299 1401152737568567299 2021-06-05-12:23:39 163 16
1401152682988126209 1401152682988126209 2021-06-05-12:23:26 0 6
1401152652789039106 1401152652789039106 2021-06-05-12:23:19 1 37
1401152616487395328 1401152616487395328 2021-06-05-12:23:10 94 20
1401152573353218048 1401152573353218048 2021-06-05-12:23:00 12 23
1401152567862861826 1401152567862861826 2021-06-05-12:22:58 0 32
1401152558446657536 1401152558446657536 2021-06-05-12:22:56 0 46
1401152491945873408 1401152491945873408 2021-06-05-12:22:40 336 21
1401152466549358592 1401152466549358592 2021-06-05-12:22:34 0 19
1401152433410224131 1401152433410224131 2021-06-05-12:22:26 23 21
1401152385431609347 1401152385431609347 2021-06-05-12:22:15 1293 19
1401152375985946625 1401152375985946625 2021-06-05-12:22:13 0 37
1401152369191235591 1401152369191235591 2021-06-05-12:22:11 0 48
1401152317240528896 1401152317240528896 2021-06-05-12:21:59 0 23
1401152314526810124 1401152314526810124 2021-06-05-12:21:58 52 17
1401152266854408194 1401152266854408194 2021-06-05-12:21:47 0 21
1401152207358201859 1401152207358201859 2021-06-05-12:21:33 336 21
1401152199401615367 1401152199401615367 2021-06-05-12:21:31 32 16
1401152193038897155 1401152193038897155 2021-06-05-12:21:29 117 18
1401152178937634818 1401152178937634818 2021-06-05-12:21:26 0 3
1401152164425261057 1401152164425261057 2021-06-05-12:21:22 3 20
1401152145756467202 1401152145756467202 2021-06-05-12:21:18 237 17
1401152145542586368 1401152145542586368 2021-06-05-12:21:18 45 15
1401152131147649026 1401152131147649026 2021-06-05-12:21:14 0 47
1401152066182172675 1401152066182172675 2021-06-05-12:20:59 1 10
1401152015535951872 1401152015535951872 2021-06-05-12:20:47 1 19
1401151999073308677 1401151999073308677 2021-06-05-12:20:43 52 17
1401151995600322560 1401151995600322560 2021-06-05-12:20:42 163 16
1401151994870603778 1401151994870603778 2021-06-05-12:20:42 8 10
1401151945457508353 1401151945457508353 2021-06-05-12:20:30 16 23
1401151904508518403 1401151904508518403 2021-06-05-12:20:20 0 8
1401151782445846534 1401151782445846534 2021-06-05-12:19:51 85 10
1401151760505446401 1401151760505446401 2021-06-05-12:19:46 45 15
1401151689386770432 1401151689386770432 2021-06-05-12:19:29 0 23
1401151673461059585 1401151673461059585 2021-06-05-12:19:25 1 32
1401151648823717889 1401151648823717889 2021-06-05-12:19:19 2 18
1401151587918155787 1401151587918155787 2021-06-05-12:19:05 17 20
1401151581307949059 1401151581307949059 2021-06-05-12:19:03 7 19
1401151571392700416 1401151571392700416 2021-06-05-12:19:01 2 17
1401151547795517445 1401151547795517445 2021-06-05-12:18:55 0 29
1401151490086084613 1401151490086084613 2021-06-05-12:18:42 0 40
1401151445106319363 1401151445106319363 2021-06-05-12:18:31 0 39
1401151433861443588 1401151433861443588 2021-06-05-12:18:28 2 13
1401151411044470787 1401151411044470787 2021-06-05-12:18:23 322 21
1401151390349729795 1401151390349729795 2021-06-05-12:18:18 317 19
1401151387480821762 1401151387480821762 2021-06-05-12:18:17 0 13
1401151323240816642 1401151323240816642 2021-06-05-12:18:02 23 21
1401151308002963460 1401151308002963460 2021-06-05-12:17:58 0 19
1401151275711045636 1401151275711045636 2021-06-05-12:17:50 0 39
1401151245453234176 1401151245453234176 2021-06-05-12:17:43 7 19
1401151240201965570 1401151240201965570 2021-06-05-12:17:42 0 48
1401151210279874568 1401151210279874568 2021-06-05-12:17:35 1 16
1401151202419744772 1401151202419744772 2021-06-05-12:17:33 0 1
1401151176893214720 1401151176893214720 2021-06-05-12:17:27 15 21
1401151156534063111 1401151156534063111 2021-06-05-12:17:22 317 19
1401151123327787010 1401151123327787010 2021-06-05-12:17:14 322 21
1401151120135839746 1401151120135839746 2021-06-05-12:17:13 30 4
1401151092688408577 1401151092688408577 2021-06-05-12:17:07 1 15
1401151045435285504 1401151045435285504 2021-06-05-12:16:56 1 12
1401151020365983748 1401151020365983748 2021-06-05-12:16:50 71 11
1401151015500619780 1401151015500619780 2021-06-05-12:16:48 3 9
1401150981384151041 1401150981384151041 2021-06-05-12:16:40 317 19
1401150926703017984 1401150926703017984 2021-06-05-12:16:27 22 21
1401150911746084866 1401150911746084866 2021-06-05-12:16:24 10 17
1401150910936588289 1401150910936588289 2021-06-05-12:16:23 440 18
1401150878984425478 1401150878984425478 2021-06-05-12:16:16 23 42
1401150871761731589 1401150871761731589 2021-06-05-12:16:14 1 10
1401150849078992896 1401150849078992896 2021-06-05-12:16:09 336 21
1401150776785965057 1401150776785965057 2021-06-05-12:15:51 1 25
1401150630144643075 1401150630144643075 2021-06-05-12:15:17 0 3
1401150614185381890 1401150614185381890 2021-06-05-12:15:13 71 12
1401150582128316419 1401150582128316419 2021-06-05-12:15:05 0 43
1401150561303605248 1401150561303605248 2021-06-05-12:15:00 322 21
1401150519226384384 1401150519226384384 2021-06-05-12:14:50 0 46
1401150496983945216 1401150496983945216 2021-06-05-12:14:45 317 19
1401150494446440449 1401150494446440449 2021-06-05-12:14:44 30 18
1401150489195171840 1401150489195171840 2021-06-05-12:14:43 8 20
1401150476066897923 1401150476066897923 2021-06-05-12:14:40 71 12
1401150448766160896 1401150448766160896 2021-06-05-12:14:33 33 20
1401150436325871622 1401150436325871622 2021-06-05-12:14:30 6 17
1401150353119252480 1401150353119252480 2021-06-05-12:14:10 0 2
1401150304280793088 1401150304280793088 2021-06-05-12:13:59 10 19
1401150290179538947 1401150290179538947 2021-06-05-12:13:55 1 40
1401150273171640322 1401150273171640322 2021-06-05-12:13:51 0 46
1401150270646665220 1401150270646665220 2021-06-05-12:13:51 85 10
1401150247997521924 1401150247997521924 2021-06-05-12:13:45 0 19
1401150232524623872 1401150232524623872 2021-06-05-12:13:42 117 18
1401150225750835201 1401150225750835201 2021-06-05-12:13:40 0 46
1401150203374280704 1401150203374280704 2021-06-05-12:13:35 0 36
1401150181463269381 1401150181463269381 2021-06-05-12:13:30 71 11
1401150150173769731 1401150150173769731 2021-06-05-12:13:22 237 17
1401150149796171777 1401150149796171777 2021-06-05-12:13:22 180 22
1401150130234007555 1401150130234007555 2021-06-05-12:13:17 0 16
1401150097392558080 1401150097392558080 2021-06-05-12:13:09 52 17
1401150025460326404 1401150025460326404 2021-06-05-12:12:52 0 14
1401149959328698375 1401149959328698375 2021-06-05-12:12:37 1 15
1401149943935602688 1401149943935602688 2021-06-05-12:12:33 11 21
1401149934506758144 1401149934506758144 2021-06-05-12:12:31 3 20
1401149929553268739 1401149929553268739 2021-06-05-12:12:29 255 22
1401149861924384770 1401149861924384770 2021-06-05-12:12:13 2 21
1401149844656373764 1401149844656373764 2021-06-05-12:12:09 94 20
1401149814054739968 1401149814054739968 2021-06-05-12:12:02 85 10
1401149792550633475 1401149792550633475 2021-06-05-12:11:57 0 44
1401149790713520129 1401149790713520129 2021-06-05-12:11:56 0 6
1401149770501181441 1401149770501181441 2021-06-05-12:11:52 68 20
1401149766944366594 1401149766944366594 2021-06-05-12:11:51 3 17
1401149750632660996 1401149750632660996 2021-06-05-12:11:47 117 18
1401149701110616064 1401149701110616064 2021-06-05-12:11:35 115 18
1401149678633328641 1401149678633328641 2021-06-05-12:11:30 0 19
1401149657649197058 1401149657649197058 2021-06-05-12:11:25 4 15
1401149652372803584 1401149652372803584 2021-06-05-12:11:23 23 20
1401149542960091137 1401149542960091137 2021-06-05-12:10:57 0 44
1401149541798354949 1401149541798354949 2021-06-05-12:10:57 4 14
1401149509208526849 1401149509208526849 2021-06-05-12:10:49 10 19
1401149471396925440 1401149471396925440 2021-06-05-12:10:40 1 20
1401149450874241024 1401149450874241024 2021-06-05-12:10:35 117 18
1401149435095269384 1401149435095269384 2021-06-05-12:10:32 1 48
1401149430678577155 1401149430678577155 2021-06-05-12:10:31 118 17
1401149423892185091 1401149423892185091 2021-06-05-12:10:29 3 20
1401149420163448832 1401149420163448832 2021-06-05-12:10:28 0 44
1401149371476021249 1401149371476021249 2021-06-05-12:10:16 30 4
1401149369945055233 1401149369945055233 2021-06-05-12:10:16 7 19
1401149354384232449 1401149354384232449 2021-06-05-12:10:12 0 5
1401149306992738305 1401149306992738305 2021-06-05-12:10:01 1 14
1401149247936999426 1401149247936999426 2021-06-05-12:09:47 1293 19
1401149243394609154 1401149243394609154 2021-06-05-12:09:46 440 18
1401149237996527617 1401149237996527617 2021-06-05-12:09:45 4 15
1401149180207415301 1401149180207415301 2021-06-05-12:09:31 1 36
1401149167418892288 1401149167418892288 2021-06-05-12:09:28 255 22
1401149161999831044 1401149161999831044 2021-06-05-12:09:26 336 21
1401149153560993794 1401149153560993794 2021-06-05-12:09:24 0 52
1401149132966871040 1401149132966871040 2021-06-05-12:09:20 99 10
1401149113459216387 1401149113459216387 2021-06-05-12:09:15 0 16
1401149094173741059 1401149094173741059 2021-06-05-12:09:10 6 17
1401148844453343237 1401148844453343237 2021-06-05-12:08:11 0 1
1401148813079977985 1401148813079977985 2021-06-05-12:08:03 71 12
1401148750152749059 1401148750152749059 2021-06-05-12:07:48 12 20
1401148721102983171 1401148721102983171 2021-06-05-12:07:41 803 20
1401148676530225153 1401148676530225153 2021-06-05-12:07:31 3 9
1401148569562800132 1401148569562800132 2021-06-05-12:07:05 0 1
1401148538931798018 1401148538931798018 2021-06-05-12:06:58 0 17
1401148538713743365 1401148538713743365 2021-06-05-12:06:58 336 21
1401148452462116864 1401148452462116864 2021-06-05-12:06:37 19 17
1401148448129302531 1401148448129302531 2021-06-05-12:06:36 1 9
1401148427451387907 1401148427451387907 2021-06-05-12:06:31 440 18
1401148422141485058 1401148422141485058 2021-06-05-12:06:30 237 17
1401148414784688129 1401148414784688129 2021-06-05-12:06:28 0 1
1401148412897210373 1401148412897210373 2021-06-05-12:06:28 0 31
1401148362599002114 1401148362599002114 2021-06-05-12:06:16 20 17
1401148354256592902 1401148354256592902 2021-06-05-12:06:14 440 18
1401148333738053636 1401148333738053636 2021-06-05-12:06:09 24 20
1401148292839378944 1401148292839378944 2021-06-05-12:05:59 0 28
1401148254356754434 1401148254356754434 2021-06-05-12:05:50 12 25
1401148160806899716 1401148160806899716 2021-06-05-12:05:28 0 40
1401148155400527879 1401148155400527879 2021-06-05-12:05:26 0 3
1401148127055429636 1401148127055429636 2021-06-05-12:05:20 7 24
1401148064866373633 1401148064866373633 2021-06-05-12:05:05 85 10
1401147973229240320 1401147973229240320 2021-06-05-12:04:43 440 18
1401147919605112836 1401147919605112836 2021-06-05-12:04:30 0 45
1401147862667440131 1401147862667440131 2021-06-05-12:04:17 1 14
1401147831319212038 1401147831319212038 2021-06-05-12:04:09 0 28
1401147807298473986 1401147807298473986 2021-06-05-12:04:03 98 20
1401147788025552901 1401147788025552901 2021-06-05-12:03:59 0 51
1401147773316120578 1401147773316120578 2021-06-05-12:03:55 3 14
1401147756308221952 1401147756308221952 2021-06-05-12:03:51 68 20
1401147735991062531 1401147735991062531 2021-06-05-12:03:46 20 17
1401147718827978754 1401147718827978754 2021-06-05-12:03:42 336 21
1401147718035140622 1401147718035140622 2021-06-05-12:03:42 4 15
1401147697571287040 1401147697571287040 2021-06-05-12:03:37 0 44
1401147697067872262 1401147697067872262 2021-06-05-12:03:37 0 51
